y,x,intensity,type
1545.0,1066.0,68.0,star
1553.0,268.0,90.0,star
802.0,2438.0,78.0,star
2190.0,2399.0,95.0,star
942.0,1457.0,72.0,star
1750.0,912.0,74.0,star
1430.0,1054.0,72.0,star
1933.0,2336.0,74.0,star
800.0,2454.0,76.0,star
1234.0,374.0,93.0,star
479.0,2302.0,101.0,star
2644.0,771.0,98.0,star
1642.0,2917.0,93.0,star
1381.0,698.0,85.0,star
1083.0,634.0,98.0,star
1889.0,108.0,85.0,star
305.0,1949.0,101.0,star
1457.0,2755.0,80.0,star
2042.0,26.0,111.0,star
1777.0,849.0,80.0,star
2833.0,278.0,107.0,star
2674.0,1945.0,82.0,star
1336.0,407.0,87.0,star
3001.0,1341.0,90.0,star
2597.0,2680.0,90.0,star
1201.0,460.0,93.0,star
2466.0,968.0,70.0,star
1165.0,184.0,92.0,star
1065.0,644.0,92.0,star
2454.0,987.0,76.0,star
1091.0,818.0,87.0,star
2885.0,1383.0,90.0,star
888.0,1193.0,72.0,star
2319.0,723.0,74.0,star
2762.0,1733.0,76.0,star
759.0,2780.0,103.0,star
1756.0,644.0,80.0,star
2991.0,1731.0,90.0,star
723.0,1787.0,80.0,star
494.0,1125.0,74.0,star
2349.0,2111.0,78.0,star
2156.0,2262.0,85.0,star
2204.0,2790.0,92.0,star
1351.0,2959.0,92.0,star
1967.0,2862.0,87.0,star
481.0,1943.0,80.0,star
2289.0,735.0,76.0,star
818.0,1443.0,76.0,star
864.0,657.0,96.0,star
1716.0,449.0,89.0,star
829.0,1993.0,82.0,star
1603.0,2791.0,84.0,star
2656.0,1154.0,78.0,star
940.0,1521.0,72.0,star
1834.0,2462.0,76.0,star
613.0,2125.0,84.0,star
1744.0,2918.0,85.0,star
603.0,2047.0,78.0,star
951.0,1737.0,78.0,star
2234.0,719.0,74.0,star
2525.0,1428.0,74.0,star
1865.0,2394.0,80.0,star
444.0,1623.0,93.0,star
2362.0,675.0,76.0,star
2095.0,157.0,99.0,star
2019.0,345.0,72.0,star
1413.0,2924.0,90.0,star
1299.0,2697.0,76.0,star
695.0,1873.0,93.0,star
2522.0,1009.0,74.0,star
1777.0,20.0,99.0,star
1179.0,939.0,72.0,star
1958.0,3022.0,99.0,star
3011.0,2223.0,107.0,star
1725.0,2752.0,80.0,star
468.0,487.0,112.0,star
2148.0,2785.0,85.0,star
1347.0,373.0,87.0,star
2875.0,2300.0,80.0,star
1884.0,714.0,85.0,star
825.0,1981.0,68.0,star
2328.0,2114.0,74.0,star
836.0,1423.0,80.0,star
630.0,1903.0,90.0,star
2341.0,577.0,87.0,star
2123.0,262.0,92.0,star
378.0,704.0,92.0,star
1627.0,370.0,84.0,star
1302.0,594.0,82.0,star
2073.0,397.0,82.0,star
2712.0,2582.0,106.0,star
1631.0,670.0,87.0,star
1824.0,2751.0,80.0,star
1761.0,690.0,82.0,star
1357.0,2878.0,111.0,star
1931.0,549.0,70.0,star
1002.0,746.0,78.0,star
1230.0,701.0,99.0,star
1354.0,68.0,98.0,star
911.0,543.0,96.0,star
1441.0,772.0,74.0,star
789.0,1410.0,82.0,star
2542.0,1263.0,72.0,star
563.0,614.0,98.0,star
2068.0,386.0,78.0,star
2045.0,217.0,82.0,star
1477.0,878.0,74.0,star
537.0,2345.0,87.0,star
1289.0,866.0,76.0,star
1209.0,1261.0,74.0,star
2238.0,366.0,90.0,star
2821.0,794.0,105.0,star
1081.0,943.0,82.0,star
807.0,1887.0,80.0,star
818.0,2498.0,74.0,star
954.0,1771.0,78.0,star
2867.0,2050.0,82.0,star
475.0,1618.0,80.0,star
3128.0,1803.0,102.0,star
1773.0,2604.0,80.0,star
554.0,2188.0,85.0,star
2421.0,706.0,80.0,star
882.0,1924.0,78.0,star
2856.0,1149.0,84.0,star
2278.0,650.0,80.0,star
1016.0,2619.0,68.0,star
864.0,2466.0,74.0,star
1850.0,662.0,78.0,star
1378.0,2771.0,76.0,star
1924.0,2855.0,80.0,star
2128.0,589.0,82.0,star
1514.0,2840.0,96.0,star
500.0,1109.0,92.0,star
851.0,1480.0,80.0,star
372.0,1552.0,99.0,star
2859.0,1161.0,80.0,star
584.0,2117.0,80.0,star
285.0,231.0,105.0,star
1420.0,2760.0,90.0,star
2635.0,1243.0,70.0,star
2013.0,77.0,96.0,star
2683.0,1252.0,78.0,star
709.0,2493.0,85.0,star
2674.0,1293.0,72.0,star
813.0,1415.0,89.0,star
1976.0,2297.0,70.0,star
1316.0,2694.0,82.0,star
1160.0,919.0,70.0,star
926.0,762.0,89.0,star
804.0,1258.0,78.0,star
1254.0,25.0,93.0,star
2735.0,660.0,72.0,star
1021.0,669.0,93.0,star
755.0,2553.0,80.0,star
116.0,1250.0,101.0,star
2691.0,1691.0,76.0,star
2895.0,378.0,87.0,star
1178.0,1251.0,89.0,star
726.0,1540.0,74.0,star
811.0,2450.0,76.0,star
2518.0,1337.0,72.0,star
2833.0,810.0,92.0,star
1014.0,194.0,87.0,star
934.0,1952.0,74.0,star
3001.0,2415.0,107.0,star
1949.0,582.0,72.0,star
666.0,1750.0,92.0,star
458.0,810.0,106.0,star
1745.0,739.0,76.0,star
2536.0,911.0,76.0,star
1842.0,544.0,95.0,star
2264.0,678.0,70.0,star
747.0,1698.0,76.0,star
1693.0,402.0,90.0,star
1486.0,735.0,80.0,star
2683.0,1428.0,74.0,star
2884.0,2039.0,89.0,star
940.0,810.0,82.0,star
1920.0,2387.0,80.0,star
3012.0,1864.0,96.0,star
828.0,1885.0,72.0,star
1466.0,1020.0,66.0,star
2233.0,741.0,72.0,star
2708.0,815.0,85.0,star
892.0,1479.0,80.0,star
902.0,1769.0,80.0,star
930.0,571.0,90.0,star
3080.0,1659.0,95.0,star
831.0,2426.0,74.0,star
1947.0,2958.0,93.0,star
851.0,632.0,106.0,star
876.0,2497.0,74.0,star
2919.0,732.0,90.0,star
1350.0,945.0,70.0,star
2750.0,1689.0,85.0,star
2719.0,1731.0,70.0,star
1460.0,1031.0,68.0,star
2891.0,1931.0,74.0,star
2719.0,1112.0,87.0,star
490.0,1590.0,78.0,star
2246.0,610.0,72.0,star
2901.0,2038.0,106.0,star
2708.0,1462.0,76.0,star
1719.0,2608.0,72.0,star
2799.0,1134.0,98.0,star
2843.0,1155.0,78.0,star
995.0,1831.0,70.0,star
2954.0,1978.0,85.0,star
2997.0,1412.0,84.0,star
853.0,1265.0,82.0,star
1346.0,568.0,87.0,star
858.0,1496.0,72.0,star
2769.0,1882.0,84.0,star
1050.0,494.0,74.0,star
2014.0,103.0,89.0,star
2413.0,640.0,87.0,star
952.0,1721.0,68.0,star
2946.0,296.0,96.0,star
1822.0,636.0,80.0,star
2718.0,1368.0,76.0,star
1913.0,540.0,68.0,star
2550.0,2221.0,80.0,star
1803.0,797.0,84.0,star
855.0,2511.0,74.0,star
2322.0,2595.0,96.0,star
1758.0,661.0,78.0,star
698.0,1559.0,85.0,star
487.0,2274.0,106.0,star
2020.0,2697.0,102.0,star
2581.0,1048.0,80.0,star
1939.0,2406.0,76.0,star
2433.0,707.0,76.0,star
1522.0,7.0,82.0,star
385.0,2150.0,87.0,star
1837.0,2728.0,87.0,star
1000.0,1938.0,66.0,star
2478.0,661.0,103.0,star
1918.0,768.0,68.0,star
1083.0,863.0,89.0,star
1793.0,894.0,70.0,star
1973.0,230.0,74.0,star
911.0,1819.0,66.0,star
852.0,2048.0,70.0,star
1301.0,111.0,82.0,star
910.0,1507.0,72.0,star
2092.0,2675.0,82.0,star
847.0,2831.0,84.0,star
639.0,2509.0,76.0,star
1877.0,564.0,82.0,star
786.0,1469.0,78.0,star
637.0,2531.0,80.0,star
813.0,2408.0,74.0,star
678.0,1989.0,74.0,star
820.0,1573.0,74.0,star
904.0,1938.0,78.0,star
1370.0,2727.0,76.0,star
1645.0,2762.0,84.0,star
594.0,2025.0,76.0,star
2385.0,259.0,76.0,star
1099.0,846.0,78.0,star
1457.0,2933.0,70.0,star
355.0,2235.0,89.0,star
1928.0,465.0,76.0,star
1455.0,300.0,70.0,star
1150.0,595.0,87.0,star
1755.0,2480.0,74.0,star
2884.0,1829.0,76.0,star
2901.0,49.0,89.0,star
1975.0,2493.0,98.0,star
1523.0,621.0,78.0,star
1858.0,609.0,80.0,star
1732.0,3208.0,92.0,star
312.0,1963.0,112.0,star
924.0,1743.0,74.0,star
1082.0,2800.0,68.0,star
1874.0,2963.0,89.0,star
3074.0,2034.0,98.0,star
1132.0,706.0,93.0,star
279.0,1166.0,92.0,star
194.0,1210.0,87.0,star
2737.0,1832.0,78.0,star
2674.0,1128.0,74.0,star
1640.0,853.0,74.0,star
261.0,1653.0,70.0,star
633.0,2259.0,78.0,star
2973.0,1340.0,85.0,star
2676.0,1508.0,78.0,star
2611.0,1991.0,78.0,star
1403.0,551.0,80.0,star
3132.0,2396.0,115.0,star
1535.0,420.0,82.0,star
812.0,2537.0,82.0,star
1593.0,766.0,85.0,star
917.0,1848.0,74.0,star
577.0,68.0,99.0,star
2143.0,2245.0,72.0,star
900.0,1952.0,72.0,star
2778.0,1140.0,72.0,star
1681.0,2624.0,74.0,star
493.0,1019.0,87.0,star
1949.0,652.0,80.0,star
1611.0,739.0,76.0,star
2011.0,2610.0,98.0,star
784.0,2455.0,80.0,star
962.0,1857.0,72.0,star
1315.0,2662.0,74.0,star
2816.0,1173.0,90.0,star
2729.0,1773.0,82.0,star
878.0,1483.0,72.0,star
2545.0,570.0,74.0,star
2832.0,1858.0,80.0,star
1833.0,773.0,82.0,star
1870.0,2410.0,74.0,star
276.0,300.0,106.0,star
2284.0,466.0,89.0,star
880.0,1863.0,82.0,star
1167.0,597.0,84.0,star
2796.0,1157.0,72.0,star
2360.0,2173.0,89.0,star
1846.0,108.0,70.0,star
461.0,2189.0,96.0,star
379.0,2316.0,89.0,star
2918.0,2726.0,101.0,star
584.0,1959.0,78.0,star
366.0,815.0,82.0,star
3066.0,2316.0,99.0,star
429.0,2346.0,98.0,star
1914.0,482.0,76.0,star
306.0,2175.0,125.0,star
1490.0,2782.0,72.0,star
1665.0,813.0,80.0,star
1232.0,482.0,78.0,star
137.0,1123.0,96.0,star
702.0,1931.0,74.0,star
764.0,1790.0,74.0,star
780.0,2610.0,85.0,star
1178.0,677.0,87.0,star
2691.0,1300.0,80.0,star
396.0,1739.0,103.0,star
2748.0,1049.0,76.0,star
1867.0,184.0,82.0,star
1446.0,214.0,76.0,star
1947.0,2622.0,85.0,star
2488.0,223.0,93.0,star
2321.0,2713.0,74.0,star
1482.0,21.0,84.0,star
773.0,1473.0,82.0,star
2629.0,1167.0,74.0,star
619.0,2113.0,66.0,star
1906.0,814.0,74.0,star
2113.0,134.0,105.0,star
2437.0,2726.0,96.0,star
1494.0,392.0,92.0,star
1896.0,620.0,74.0,star
1907.0,2714.0,78.0,star
754.0,1514.0,84.0,star
1698.0,839.0,70.0,star
2755.0,1899.0,80.0,star
507.0,1030.0,82.0,star
3057.0,1625.0,98.0,star
2812.0,1774.0,80.0,star
788.0,2738.0,85.0,star
637.0,2752.0,84.0,star
2397.0,152.0,95.0,star
1435.0,177.0,70.0,star
729.0,378.0,92.0,star
2721.0,870.0,95.0,star
1787.0,834.0,78.0,star
2802.0,1112.0,84.0,star
2490.0,2289.0,102.0,star
2245.0,2367.0,80.0,star
2809.0,601.0,92.0,star
890.0,1412.0,74.0,star
1914.0,699.0,80.0,star
2606.0,1018.0,78.0,star
1171.0,924.0,76.0,star
2906.0,1166.0,76.0,star
1383.0,3106.0,82.0,star
2628.0,660.0,84.0,star
2234.0,2201.0,76.0,star
1018.0,106.0,85.0,star
1538.0,2832.0,72.0,star
653.0,2930.0,92.0,star
321.0,1464.0,85.0,star
2512.0,2247.0,90.0,star
2082.0,2246.0,66.0,star
1158.0,98.0,82.0,star
1212.0,568.0,96.0,star
2469.0,674.0,80.0,star
2863.0,2082.0,111.0,star
625.0,1210.0,90.0,star
1241.0,551.0,76.0,star
692.0,1888.0,84.0,star
1474.0,128.0,82.0,star
3040.0,297.0,87.0,star
2131.0,368.0,74.0,star
2266.0,737.0,66.0,star
2237.0,2403.0,80.0,star
708.0,2395.0,74.0,star
2602.0,1293.0,68.0,star
3148.0,2295.0,89.0,star
1224.0,355.0,78.0,star
1684.0,316.0,96.0,star
2654.0,1259.0,68.0,star
795.0,1542.0,76.0,star
881.0,1502.0,76.0,star
610.0,1220.0,78.0,star
2350.0,785.0,70.0,star
1957.0,2848.0,90.0,star
1134.0,79.0,90.0,star
2841.0,1788.0,78.0,star
1745.0,2550.0,74.0,star
1187.0,807.0,70.0,star
1382.0,2919.0,82.0,star
2708.0,1828.0,90.0,star
2901.0,1579.0,90.0,star
963.0,1941.0,68.0,star
2039.0,3027.0,70.0,star
2480.0,239.0,87.0,star
480.0,2435.0,93.0,star
3026.0,1865.0,90.0,star
2969.0,1903.0,96.0,star
2772.0,248.0,103.0,star
828.0,1376.0,72.0,star
1639.0,779.0,74.0,star
2719.0,1417.0,72.0,star
1900.0,680.0,82.0,star
1679.0,779.0,80.0,star
2429.0,2398.0,96.0,star
1744.0,626.0,72.0,star
2165.0,2517.0,78.0,star
2720.0,293.0,101.0,star
2747.0,1654.0,82.0,star
3069.0,940.0,109.0,star
2351.0,2207.0,76.0,star
2552.0,1563.0,72.0,star
2320.0,2253.0,76.0,star
868.0,1878.0,72.0,star
769.0,1523.0,76.0,star
2369.0,9.0,89.0,star
1851.0,674.0,80.0,star
589.0,1587.0,76.0,star
2341.0,509.0,84.0,star
1851.0,792.0,80.0,star
2623.0,1249.0,68.0,star
3014.0,2266.0,107.0,star
2785.0,1866.0,96.0,star
1571.0,699.0,89.0,star
2258.0,2802.0,85.0,star
2120.0,601.0,72.0,star
1526.0,2683.0,66.0,star
2326.0,668.0,74.0,star
696.0,2626.0,68.0,star
2958.0,1427.0,70.0,star
2660.0,1271.0,70.0,star
3193.0,2378.0,115.0,star
1836.0,86.0,89.0,star
523.0,1957.0,78.0,star
1526.0,814.0,85.0,star
606.0,2260.0,74.0,star
888.0,1969.0,74.0,star
1153.0,622.0,93.0,star
2613.0,2101.0,84.0,star
1791.0,871.0,70.0,star
1302.0,2739.0,70.0,star
1381.0,2808.0,74.0,star
1481.0,2768.0,72.0,star
2529.0,2152.0,80.0,star
1518.0,180.0,78.0,star
2223.0,579.0,68.0,star
2950.0,975.0,102.0,star
2764.0,1161.0,82.0,star
494.0,1426.0,90.0,star
2771.0,2558.0,82.0,star
1120.0,2785.0,74.0,star
917.0,349.0,93.0,star
962.0,1873.0,70.0,star
1079.0,2773.0,89.0,star
2439.0,2101.0,99.0,star
2261.0,715.0,68.0,star
2496.0,309.0,82.0,star
2033.0,2293.0,68.0,star
1906.0,177.0,74.0,star
675.0,2474.0,80.0,star
2523.0,2519.0,78.0,star
1512.0,3076.0,78.0,star
2794.0,1881.0,76.0,star
989.0,674.0,85.0,star
2640.0,1277.0,78.0,star
746.0,1567.0,80.0,star
1921.0,2399.0,76.0,star
123.0,2348.0,70.0,star
1556.0,784.0,76.0,star
895.0,718.0,87.0,star
2027.0,2749.0,90.0,star
2863.0,1604.0,92.0,star
1316.0,3012.0,93.0,star
1413.0,141.0,92.0,star
836.0,1265.0,66.0,star
1127.0,820.0,78.0,star
1729.0,355.0,80.0,star
1760.0,2617.0,78.0,star
2547.0,2111.0,80.0,star
2373.0,2142.0,76.0,star
2663.0,779.0,82.0,star
1547.0,3011.0,85.0,star
413.0,1069.0,78.0,star
2834.0,1594.0,76.0,star
1589.0,665.0,82.0,star
1936.0,2811.0,87.0,star
2278.0,408.0,76.0,star
1202.0,755.0,70.0,star
2070.0,2332.0,76.0,star
2495.0,853.0,72.0,star
712.0,687.0,101.0,star
429.0,2493.0,82.0,star
49.0,2887.0,72.0,star
2011.0,2366.0,82.0,star
1558.0,2792.0,72.0,star
2544.0,2046.0,74.0,star
2836.0,1536.0,70.0,star
2105.0,2885.0,92.0,star
1908.0,2561.0,78.0,star
1418.0,2730.0,80.0,star
820.0,2486.0,72.0,star
2497.0,2235.0,80.0,star
1675.0,502.0,70.0,star
1817.0,776.0,74.0,star
946.0,346.0,96.0,star
2113.0,242.0,70.0,star
505.0,1091.0,76.0,star
1980.0,2514.0,78.0,star
1994.0,254.0,78.0,star
1748.0,97.0,92.0,star
1553.0,4.0,85.0,star
705.0,2727.0,87.0,star
751.0,1226.0,80.0,star
924.0,1865.0,66.0,star
2111.0,2780.0,87.0,star
1076.0,655.0,80.0,star
2569.0,900.0,78.0,star
2712.0,1429.0,70.0,star
1135.0,597.0,82.0,star
624.0,2955.0,92.0,star
1153.0,194.0,78.0,star
1890.0,2403.0,70.0,star
2108.0,2858.0,78.0,star
1119.0,847.0,72.0,star
272.0,2881.0,84.0,star
1230.0,726.0,80.0,star
2291.0,2207.0,76.0,star
2537.0,2059.0,78.0,star
738.0,1782.0,68.0,star
1941.0,476.0,70.0,star
2810.0,1597.0,74.0,star
2204.0,2316.0,78.0,star
1916.0,677.0,70.0,star
470.0,2167.0,92.0,star
911.0,1904.0,68.0,star
3080.0,1746.0,96.0,star
2612.0,1455.0,68.0,star
384.0,1057.0,105.0,star
2550.0,241.0,103.0,star
2601.0,1074.0,70.0,star
402.0,2002.0,103.0,star
2196.0,64.0,82.0,star
2413.0,843.0,70.0,star
1898.0,6.0,87.0,star
2706.0,1909.0,70.0,star
1053.0,635.0,80.0,star
1561.0,746.0,78.0,star
583.0,2161.0,70.0,star
2750.0,1380.0,72.0,star
818.0,1394.0,72.0,star
1278.0,831.0,70.0,star
874.0,1521.0,70.0,star
1883.0,122.0,87.0,star
1922.0,635.0,68.0,star
2838.0,2070.0,89.0,star
1926.0,477.0,66.0,star
1311.0,325.0,84.0,star
906.0,1410.0,68.0,star
2698.0,827.0,80.0,star
877.0,1418.0,66.0,star
2701.0,1889.0,74.0,star
3001.0,1532.0,95.0,star
924.0,1897.0,70.0,star
2177.0,2254.0,68.0,star
1547.0,2794.0,74.0,star
924.0,1507.0,68.0,star
2582.0,2200.0,82.0,star
1725.0,605.0,76.0,star
2308.0,648.0,84.0,star
739.0,1527.0,68.0,star
2145.0,3067.0,89.0,star
2658.0,1919.0,80.0,star
1965.0,2402.0,68.0,star
1451.0,3171.0,70.0,star
2635.0,2208.0,80.0,star
2287.0,364.0,82.0,star
1745.0,554.0,90.0,star
1789.0,61.0,98.0,star
2748.0,1190.0,80.0,star
1012.0,544.0,84.0,star
2457.0,2044.0,66.0,star
1872.0,735.0,70.0,star
567.0,1704.0,84.0,star
953.0,3073.0,74.0,star
2520.0,2707.0,84.0,star
228.0,1350.0,78.0,star
578.0,1920.0,61.0,star
2398.0,256.0,74.0,star
2373.0,2090.0,72.0,star
2387.0,2042.0,70.0,star
956.0,1962.0,68.0,star
2643.0,2166.0,85.0,star
2294.0,2666.0,72.0,star
2043.0,140.0,90.0,star
68.0,1372.0,92.0,star
2369.0,655.0,78.0,star
565.0,2170.0,70.0,star
1246.0,2675.0,61.0,star
885.0,2538.0,70.0,star
2165.0,2844.0,72.0,star
318.0,1133.0,90.0,star
2641.0,796.0,72.0,star
1536.0,188.0,78.0,star
2167.0,2855.0,87.0,star
1591.0,692.0,78.0,star
353.0,1643.0,87.0,star
1851.0,646.0,70.0,star
2345.0,2179.0,68.0,star
729.0,133.0,92.0,star
1099.0,2775.0,72.0,star
1714.0,5.0,76.0,star
575.0,1750.0,70.0,star
1446.0,2792.0,74.0,star
1494.0,2821.0,76.0,star
2127.0,2307.0,72.0,star
695.0,1841.0,76.0,star
1217.0,672.0,70.0,star
2239.0,591.0,72.0,star
850.0,1467.0,72.0,star
2291.0,759.0,66.0,star
910.0,1868.0,76.0,star
1053.0,2898.0,93.0,star
2559.0,2081.0,80.0,star
2523.0,122.0,106.0,star
2593.0,561.0,96.0,star
2324.0,2294.0,76.0,star
2682.0,1094.0,72.0,star
748.0,2492.0,74.0,star
2872.0,679.0,82.0,star
2824.0,1774.0,78.0,star
2808.0,652.0,80.0,star
518.0,2190.0,72.0,star
764.0,1367.0,90.0,star
612.0,59.0,95.0,star
2228.0,2864.0,82.0,star
1219.0,477.0,92.0,star
899.0,2634.0,70.0,star
1207.0,2827.0,76.0,star
1740.0,499.0,74.0,star
2929.0,2529.0,92.0,star
2752.0,1074.0,106.0,star
1279.0,796.0,78.0,star
2908.0,1723.0,87.0,star
3141.0,841.0,68.0,star
2687.0,2050.0,78.0,star
2236.0,2767.0,85.0,star
1441.0,9.0,70.0,star
2732.0,2541.0,95.0,star
2600.0,1059.0,85.0,star
1152.0,705.0,84.0,star
1556.0,2885.0,78.0,star
2512.0,871.0,72.0,star
135.0,939.0,74.0,star
1279.0,2725.0,68.0,star
2225.0,2223.0,68.0,star
1934.0,489.0,66.0,star
708.0,2948.0,85.0,star
1572.0,2699.0,66.0,star
1292.0,2781.0,66.0,star
490.0,209.0,101.0,star
1275.0,819.0,68.0,star
1614.0,262.0,84.0,star
712.0,2789.0,80.0,star
1853.0,125.0,87.0,star
545.0,1684.0,76.0,star
2369.0,2799.0,82.0,star
2609.0,176.0,109.0,star
2565.0,786.0,70.0,star
2750.0,1932.0,82.0,star
1919.0,237.0,84.0,star
761.0,1450.0,84.0,star
2131.0,198.0,78.0,star
2771.0,1865.0,74.0,star
2391.0,2237.0,72.0,star
1176.0,87.0,78.0,star
2885.0,2630.0,85.0,star
2449.0,619.0,70.0,star
530.0,1228.0,87.0,star
1863.0,486.0,87.0,star
477.0,2416.0,78.0,star
1859.0,2528.0,70.0,star
2179.0,2583.0,89.0,star
837.0,1872.0,72.0,star
1282.0,2979.0,74.0,star
2731.0,1303.0,70.0,star
805.0,486.0,78.0,star
2525.0,2554.0,84.0,star
1022.0,657.0,85.0,star
1489.0,2839.0,68.0,star
780.0,1576.0,68.0,star
2386.0,2189.0,76.0,star
2530.0,2718.0,82.0,star
1965.0,250.0,82.0,star
1557.0,660.0,82.0,star
1972.0,359.0,70.0,star
394.0,1680.0,82.0,star
925.0,2005.0,64.0,star
552.0,2200.0,74.0,star
2400.0,2354.0,76.0,star
2722.0,263.0,84.0,star
943.0,1932.0,64.0,star
1068.0,2856.0,76.0,star
893.0,1524.0,68.0,star
570.0,2286.0,74.0,star
1405.0,2757.0,70.0,star
1885.0,590.0,72.0,star
2870.0,636.0,93.0,star
1112.0,512.0,82.0,star
1808.0,2789.0,72.0,star
1856.0,2694.0,78.0,star
2861.0,1703.0,66.0,star
1871.0,526.0,70.0,star
516.0,1646.0,66.0,star
1091.0,931.0,68.0,star
1235.0,184.0,82.0,star
2411.0,687.0,66.0,star
1451.0,656.0,74.0,star
2358.0,2222.0,85.0,star
2798.0,681.0,90.0,star
1298.0,559.0,78.0,star
2834.0,1947.0,84.0,star
2733.0,2027.0,85.0,star
2840.0,1871.0,89.0,star
680.0,1886.0,72.0,star
579.0,2074.0,72.0,star
2092.0,2286.0,66.0,star
420.0,1384.0,87.0,star
2385.0,2165.0,78.0,star
1695.0,2768.0,64.0,star
2368.0,2280.0,70.0,star
500.0,1071.0,74.0,star
2305.0,2347.0,80.0,star
2005.0,185.0,84.0,star
1132.0,108.0,96.0,star
2163.0,198.0,80.0,star
2797.0,1174.0,80.0,star
643.0,1859.0,72.0,star
2955.0,387.0,111.0,star
1667.0,2956.0,76.0,star
825.0,2603.0,72.0,star
840.0,82.0,78.0,star
2571.0,2122.0,70.0,star
702.0,1785.0,72.0,star
1112.0,2910.0,72.0,star
1718.0,2777.0,84.0,star
2370.0,722.0,68.0,star
1751.0,150.0,72.0,star
469.0,2155.0,80.0,star
2223.0,605.0,68.0,star
599.0,1599.0,87.0,star
2837.0,1759.0,76.0,star
1724.0,852.0,72.0,star
1389.0,2748.0,66.0,star
2958.0,2578.0,84.0,star
195.0,1236.0,87.0,star
1779.0,638.0,70.0,star
627.0,1808.0,85.0,star
899.0,1878.0,59.0,star
2858.0,1540.0,66.0,star
1802.0,721.0,74.0,star
765.0,1411.0,74.0,star
1695.0,2653.0,64.0,star
1907.0,2735.0,72.0,star
3014.0,1616.0,87.0,star
2722.0,1970.0,78.0,star
1561.0,89.0,78.0,star
327.0,1089.0,74.0,star
1871.0,2440.0,68.0,star
724.0,1263.0,82.0,star
1901.0,2641.0,80.0,star
1963.0,2752.0,87.0,star
1736.0,2781.0,70.0,star
353.0,1081.0,78.0,star
2161.0,531.0,72.0,star
1529.0,834.0,72.0,star
3093.0,1487.0,99.0,star
2448.0,659.0,74.0,star
806.0,1302.0,72.0,star
1688.0,3118.0,76.0,star
2863.0,584.0,82.0,star
1991.0,2350.0,66.0,star
1217.0,109.0,82.0,star
1733.0,2792.0,74.0,star
975.0,1914.0,59.0,star
1188.0,608.0,68.0,star
1516.0,482.0,76.0,star
786.0,1565.0,76.0,star
426.0,1516.0,85.0,star
1624.0,823.0,76.0,star
1705.0,2733.0,80.0,star
383.0,2029.0,80.0,star
2891.0,2122.0,84.0,star
936.0,1812.0,66.0,star
1941.0,2548.0,72.0,star
1969.0,3056.0,90.0,star
2267.0,82.0,82.0,star
966.0,1821.0,68.0,star
1489.0,159.0,84.0,star
438.0,1732.0,76.0,star
826.0,1630.0,64.0,star
1758.0,532.0,70.0,star
284.0,1951.0,115.0,star
2248.0,537.0,70.0,star
1916.0,146.0,82.0,star
3202.0,979.0,82.0,star
903.0,2779.0,84.0,star
1367.0,2754.0,68.0,star
1536.0,2769.0,64.0,star
1400.0,691.0,92.0,star
937.0,1800.0,70.0,star
2878.0,1401.0,66.0,star
2719.0,721.0,85.0,star
603.0,362.0,85.0,star
1378.0,659.0,66.0,star
2480.0,2047.0,66.0,star
1870.0,751.0,70.0,star
3156.0,965.0,89.0,star
1360.0,504.0,87.0,star
2709.0,1353.0,72.0,star
1889.0,525.0,78.0,star
2401.0,2609.0,78.0,star
2179.0,2877.0,84.0,star
2764.0,1918.0,78.0,star
3207.0,496.0,76.0,star
475.0,1674.0,95.0,star
2382.0,2630.0,96.0,star
2.0,1088.0,78.0,star
339.0,2172.0,85.0,star
1876.0,197.0,72.0,star
2538.0,874.0,72.0,star
1119.0,2829.0,80.0,star
555.0,2275.0,68.0,star
2342.0,91.0,109.0,star
1259.0,490.0,72.0,star
3109.0,1065.0,89.0,star
3208.0,2321.0,99.0,star
838.0,2485.0,66.0,star
162.0,459.0,82.0,star
3192.0,1710.0,96.0,star
1707.0,412.0,72.0,star
564.0,2031.0,68.0,star
2186.0,554.0,68.0,star
2610.0,1093.0,66.0,star
681.0,1667.0,68.0,star
1859.0,2455.0,68.0,star
190.0,1172.0,90.0,star
2737.0,1186.0,72.0,star
503.0,1889.0,78.0,star
2491.0,2609.0,84.0,star
2579.0,278.0,84.0,star
1496.0,236.0,82.0,star
2080.0,2486.0,78.0,star
1125.0,425.0,89.0,star
2143.0,2349.0,90.0,star
3014.0,1249.0,78.0,star
360.0,1770.0,90.0,star
1403.0,483.0,78.0,star
1623.0,316.0,80.0,star
1192.0,17.0,80.0,star
1767.0,824.0,64.0,star
2868.0,974.0,78.0,star
423.0,1735.0,70.0,star
2461.0,2309.0,76.0,star
2508.0,2126.0,74.0,star
2716.0,765.0,74.0,star
1671.0,753.0,87.0,star
2644.0,2633.0,82.0,star
2461.0,2132.0,68.0,star
2032.0,2701.0,61.0,star
1938.0,2978.0,84.0,star
1683.0,2659.0,70.0,star
1739.0,817.0,72.0,star
2184.0,2268.0,68.0,star
591.0,1778.0,68.0,star
2350.0,3186.0,70.0,star
1810.0,615.0,78.0,star
868.0,509.0,61.0,star
430.0,1291.0,85.0,star
1842.0,2502.0,64.0,star
417.0,1371.0,84.0,star
603.0,1939.0,66.0,star
1189.0,87.0,66.0,star
365.0,605.0,84.0,star
2948.0,1356.0,64.0,star
1146.0,805.0,74.0,star
3102.0,1711.0,95.0,star
1549.0,146.0,72.0,star
